id_personal,id_persona,rol
25258,17803,Administrador
25259,86743,Enfermero
25260,41745,Enfermero
25261,29257,Recepcionista
25262,62414,Enfermero
25263,89523,Administrador
25264,21665,Administrador
25265,82174,Enfermero
25266,45153,Recepcionista
25267,12657,Enfermero
25268,6697,Enfermero
25269,34084,Administrador
25270,17523,Recepcionista
25271,9257,Enfermero
25272,43002,Administrador
25273,3238,Administrador
25274,30163,Enfermero
25275,45159,Administrador
25276,29912,Recepcionista
25277,73367,Recepcionista
25278,365,Administrador
25279,73190,Enfermero
25280,46222,Enfermero
25281,17067,Administrador
25282,63342,Enfermero
25283,27750,Administrador
25284,61853,Administrador
25285,66137,Enfermero
25286,53145,Administrador
25287,51906,Administrador
25288,56232,Enfermero
25289,37274,Administrador
25290,43804,Recepcionista
25291,36236,Administrador
25292,57955,Enfermero
25293,59785,Recepcionista
25294,10514,Enfermero
25295,83558,Recepcionista
25296,11558,Enfermero
25297,79316,Recepcionista
25298,97782,Administrador
25299,29772,Recepcionista
25300,15291,Recepcionista
25301,65259,Administrador
25302,56923,Administrador
25303,95527,Enfermero
25304,92108,Recepcionista
25305,99646,Enfermero
25306,562,Recepcionista
25307,29199,Administrador
25308,36050,Administrador
25309,77677,Administrador
25310,38499,Enfermero
25311,72965,Administrador
25312,26355,Recepcionista
25313,54680,Enfermero
25314,5444,Enfermero
25315,65881,Administrador
25316,53050,Administrador
25317,10055,Recepcionista
25318,49777,Recepcionista
25319,70675,Administrador
25320,66217,Recepcionista
25321,81154,Recepcionista
25322,55058,Enfermero
25323,54555,Enfermero
25324,28642,Enfermero
25325,85832,Enfermero
25326,20072,Enfermero
25327,46593,Administrador
25328,46963,Recepcionista
25329,10794,Administrador
25330,38836,Administrador
25331,70887,Enfermero
25332,30391,Recepcionista
25333,34995,Recepcionista
25334,8016,Enfermero
25335,99081,Recepcionista
25336,54396,Recepcionista
25337,65484,Recepcionista
25338,60728,Administrador
25339,14716,Enfermero
25340,43079,Recepcionista
25341,43260,Recepcionista
25342,24017,Enfermero
25343,58452,Recepcionista
25344,46649,Enfermero
25345,23841,Recepcionista
25346,67064,Recepcionista
25347,64880,Administrador
25348,42397,Administrador
25349,1145,Administrador
25350,2757,Administrador
25351,30081,Recepcionista
25352,14541,Administrador
25353,71539,Administrador
25354,10173,Administrador
25355,99655,Enfermero
25356,28933,Enfermero
25357,46901,Recepcionista
25358,78281,Administrador
25359,89336,Recepcionista
25360,43336,Recepcionista
25361,51581,Enfermero
25362,14099,Recepcionista
25363,54255,Administrador
25364,50981,Enfermero
25365,11106,Administrador
25366,70307,Administrador
25367,33571,Recepcionista
25368,26756,Administrador
25369,68990,Recepcionista
25370,16208,Recepcionista
25371,12148,Recepcionista
25372,97888,Recepcionista
25373,1062,Enfermero
25374,22600,Administrador
25375,56258,Recepcionista
25376,66109,Recepcionista
25377,93840,Enfermero
25378,53630,Recepcionista
25379,36238,Administrador
25380,36964,Administrador
25381,51872,Recepcionista
25382,6774,Administrador
25383,18480,Enfermero
25384,52806,Recepcionista
25385,28879,Enfermero
25386,45094,Recepcionista
25387,10861,Enfermero
25388,84460,Administrador
25389,29274,Administrador
25390,78370,Recepcionista
25391,20800,Recepcionista
25392,32009,Recepcionista
25393,43855,Recepcionista
25394,97908,Administrador
25395,46634,Recepcionista
25396,60123,Administrador
25397,49469,Administrador
25398,89483,Administrador
25399,92896,Recepcionista
25400,87844,Administrador
25401,98821,Administrador
25402,36728,Recepcionista
25403,73494,Enfermero
25404,57957,Enfermero
25405,20709,Enfermero
25406,14818,Administrador
25407,64411,Recepcionista
25408,36487,Administrador
25409,56105,Recepcionista
25410,49977,Recepcionista
25411,50406,Enfermero
25412,94369,Enfermero
25413,72588,Enfermero
25414,7937,Enfermero
25415,88849,Enfermero
25416,23430,Recepcionista
25417,10893,Recepcionista
25418,10959,Administrador
25419,73485,Administrador
25420,12351,Administrador
25421,52758,Administrador
25422,33731,Recepcionista
25423,67674,Enfermero
25424,90482,Administrador
25425,33808,Enfermero
25426,96137,Enfermero
25427,23559,Administrador
25428,16969,Administrador
25429,19393,Administrador
25430,93317,Recepcionista
25431,54480,Enfermero
25432,55509,Administrador
25433,69229,Enfermero
25434,20784,Recepcionista
25435,99706,Administrador
25436,16050,Enfermero
25437,39668,Recepcionista
25438,86202,Administrador
25439,1873,Administrador
25440,11812,Administrador
25441,40981,Administrador
25442,18927,Recepcionista
25443,62611,Administrador
25444,4408,Administrador
25445,48632,Administrador
25446,76634,Recepcionista
25447,18775,Enfermero
25448,91326,Recepcionista
25449,74030,Administrador
25450,15071,Enfermero
25451,36327,Enfermero
25452,69951,Enfermero
25453,68716,Enfermero
25454,20137,Recepcionista
25455,46108,Recepcionista
25456,82426,Enfermero
25457,53311,Administrador
25458,35697,Recepcionista
25459,91735,Administrador
25460,76190,Recepcionista
25461,44966,Enfermero
25462,64444,Recepcionista
25463,93331,Recepcionista
25464,14730,Recepcionista
25465,86510,Recepcionista
25466,31065,Administrador
25467,5027,Recepcionista
25468,11822,Administrador
25469,71426,Recepcionista
25470,75455,Enfermero
25471,25876,Administrador
25472,85014,Recepcionista
25473,81208,Recepcionista
25474,31813,Administrador
25475,3121,Administrador
25476,75426,Recepcionista
25477,19672,Recepcionista
25478,41770,Recepcionista
25479,98536,Recepcionista
25480,15457,Enfermero
25481,35129,Administrador
25482,2083,Administrador
25483,89579,Recepcionista
25484,43985,Recepcionista
25485,24997,Administrador
25486,48405,Recepcionista
25487,92517,Recepcionista
25488,62223,Recepcionista
25489,51454,Recepcionista
25490,20987,Administrador
25491,58388,Recepcionista
25492,56557,Enfermero
25493,456,Enfermero
25494,30089,Enfermero
25495,83518,Enfermero
25496,99525,Recepcionista
25497,21392,Administrador
25498,90471,Enfermero
25499,88455,Administrador
25500,33521,Recepcionista
25501,96713,Administrador
25502,44753,Administrador
25503,19258,Administrador
25504,36454,Enfermero
25505,81013,Recepcionista
25506,48075,Administrador
25507,47215,Enfermero
25508,45766,Enfermero
25509,86674,Administrador
25510,84310,Recepcionista
25511,61254,Recepcionista
25512,50472,Administrador
25513,21769,Administrador
25514,26308,Recepcionista
25515,25172,Administrador
25516,33902,Enfermero
25517,88138,Recepcionista
25518,49995,Enfermero
25519,48695,Recepcionista
25520,27319,Administrador
25521,51166,Administrador
25522,8297,Administrador
25523,64046,Enfermero
25524,33446,Administrador
25525,71878,Administrador
25526,13750,Recepcionista
25527,64545,Enfermero
25528,86864,Administrador
25529,69834,Administrador
25530,26741,Administrador
25531,31014,Administrador
25532,11536,Administrador
25533,87404,Administrador
25534,43840,Administrador
25535,84990,Administrador
25536,62102,Recepcionista
25537,51556,Administrador
25538,88448,Recepcionista
25539,40715,Recepcionista
25540,70480,Administrador
25541,90940,Recepcionista
25542,21367,Enfermero
25543,979,Enfermero
25544,55865,Enfermero
25545,80394,Administrador
25546,61878,Enfermero
25547,16458,Recepcionista
25548,52235,Enfermero
25549,47391,Administrador
25550,54090,Administrador
25551,45,Enfermero
25552,59809,Administrador
25553,86076,Recepcionista
25554,19711,Enfermero
25555,78489,Administrador
25556,5051,Recepcionista
25557,20779,Recepcionista
25558,68927,Enfermero
25559,17714,Recepcionista
25560,51518,Enfermero
25561,12453,Administrador
25562,74568,Recepcionista
25563,80174,Enfermero
25564,72535,Recepcionista
25565,21741,Recepcionista
25566,31793,Recepcionista
25567,7488,Recepcionista
25568,44933,Administrador
25569,16829,Enfermero
25570,94918,Administrador
25571,55389,Enfermero
25572,70542,Enfermero
25573,73195,Enfermero
25574,42625,Enfermero
25575,72779,Enfermero
25576,17670,Enfermero
25577,40746,Enfermero
25578,83035,Enfermero
25579,3816,Enfermero
25580,61653,Administrador
25581,99742,Enfermero
25582,77726,Enfermero
25583,4353,Administrador
25584,37486,Administrador
25585,9772,Enfermero
25586,62501,Enfermero
25587,80660,Recepcionista
25588,40942,Administrador
25589,28399,Enfermero
25590,27571,Enfermero
25591,99680,Enfermero
25592,1814,Recepcionista
25593,71184,Administrador
25594,14594,Administrador
25595,55167,Enfermero
25596,70382,Enfermero
25597,51950,Recepcionista
25598,19453,Recepcionista
25599,46299,Administrador
25600,46877,Enfermero
25601,6154,Administrador
25602,39084,Administrador
25603,4368,Recepcionista
25604,95924,Recepcionista
25605,94231,Administrador
25606,62981,Administrador
25607,98665,Administrador
25608,24093,Enfermero
25609,27857,Recepcionista
25610,20163,Enfermero
25611,68976,Enfermero
25612,53287,Recepcionista
25613,45054,Administrador
25614,41143,Enfermero
25615,67134,Recepcionista
25616,88792,Recepcionista
25617,40644,Administrador
25618,5313,Enfermero
25619,84733,Enfermero
25620,94031,Administrador
25621,81595,Recepcionista
25622,94611,Recepcionista
25623,27131,Administrador
25624,73108,Administrador
25625,41080,Administrador
25626,62242,Enfermero
25627,87396,Enfermero
25628,41929,Administrador
25629,96923,Enfermero
25630,61499,Enfermero
25631,12921,Administrador
25632,77040,Administrador
25633,62649,Recepcionista
25634,15610,Enfermero
25635,59119,Administrador
25636,42401,Administrador
25637,11058,Recepcionista
25638,30175,Administrador
25639,59193,Recepcionista
25640,60827,Administrador
25641,54205,Enfermero
25642,75741,Recepcionista
25643,3121,Administrador
25644,98491,Administrador
25645,5800,Enfermero
25646,39044,Recepcionista
25647,11680,Enfermero
25648,19940,Administrador
25649,31149,Recepcionista
25650,66158,Enfermero
25651,98101,Administrador
25652,42161,Administrador
25653,68160,Enfermero
25654,81391,Recepcionista
25655,56929,Administrador
25656,66526,Administrador
25657,32064,Administrador
25658,45234,Enfermero
25659,33650,Enfermero
25660,87063,Enfermero
25661,5207,Recepcionista
25662,73020,Recepcionista
25663,44352,Administrador
25664,48195,Recepcionista
25665,82345,Enfermero
25666,80108,Enfermero
25667,73197,Administrador
25668,98215,Administrador
25669,36864,Enfermero
25670,53984,Administrador
25671,43185,Administrador
25672,28099,Enfermero
25673,36353,Enfermero
25674,31722,Administrador
25675,66848,Administrador
25676,82599,Enfermero
25677,95455,Administrador
25678,75964,Enfermero
25679,74095,Recepcionista
25680,81648,Administrador
25681,35304,Administrador
25682,64179,Recepcionista
25683,2165,Enfermero
25684,77241,Administrador
25685,7935,Administrador
25686,86630,Administrador
25687,1957,Administrador
25688,14209,Administrador
25689,8324,Enfermero
25690,69373,Enfermero
25691,51618,Administrador
25692,24275,Administrador
25693,51093,Administrador
25694,40550,Recepcionista
25695,85733,Enfermero
25696,7026,Enfermero
25697,60576,Enfermero
25698,45034,Recepcionista
25699,17169,Enfermero
25700,95530,Enfermero
25701,27565,Administrador
25702,92010,Enfermero
25703,99213,Recepcionista
25704,61810,Enfermero
25705,18284,Enfermero
25706,2732,Administrador
25707,54053,Administrador
25708,63992,Recepcionista
25709,73046,Administrador
25710,50569,Administrador
25711,43973,Administrador
25712,25934,Recepcionista
25713,77809,Enfermero
25714,82768,Recepcionista
25715,75644,Enfermero
25716,41476,Recepcionista
25717,93734,Administrador
25718,21586,Administrador
25719,71057,Recepcionista
25720,50455,Enfermero
25721,75706,Enfermero
25722,16249,Enfermero
25723,46143,Enfermero
25724,39926,Enfermero
25725,10992,Recepcionista
25726,5146,Recepcionista
25727,89218,Recepcionista
25728,81516,Recepcionista
25729,61116,Recepcionista
25730,38480,Enfermero
25731,3984,Administrador
25732,53380,Administrador
25733,82368,Recepcionista
25734,78300,Administrador
25735,63116,Administrador
25736,69920,Recepcionista
25737,44848,Recepcionista
25738,60276,Administrador
25739,15120,Enfermero
25740,78334,Recepcionista
25741,79631,Recepcionista
25742,49827,Enfermero
25743,84356,Recepcionista
25744,62659,Administrador
25745,56233,Administrador
25746,56959,Recepcionista
25747,78085,Administrador
25748,45631,Recepcionista
25749,52320,Recepcionista
25750,15738,Recepcionista
25751,89293,Recepcionista
25752,91719,Recepcionista
25753,24214,Recepcionista
25754,48181,Administrador
25755,53713,Enfermero
25756,59370,Enfermero
25757,57208,Enfermero
25758,87492,Enfermero
25759,17147,Administrador
25760,43660,Administrador
25761,84279,Recepcionista
25762,40395,Enfermero
25763,29794,Administrador
25764,6247,Administrador
25765,12270,Enfermero
25766,41939,Recepcionista
25767,97862,Enfermero
25768,5642,Administrador
25769,74060,Administrador
25770,11791,Recepcionista
25771,28506,Administrador
25772,44665,Recepcionista
25773,49724,Enfermero
25774,88448,Recepcionista
25775,68481,Administrador
25776,22696,Administrador
25777,14249,Recepcionista
25778,13467,Enfermero
25779,81740,Enfermero
25780,8071,Administrador
25781,76261,Recepcionista
25782,67391,Recepcionista
25783,45003,Recepcionista
25784,47555,Recepcionista
25785,35775,Recepcionista
25786,66895,Recepcionista
25787,31121,Recepcionista
25788,33971,Administrador
25789,50296,Administrador
25790,23346,Administrador
25791,92771,Enfermero
25792,49413,Recepcionista
25793,55365,Recepcionista
25794,91058,Administrador
25795,78119,Enfermero
25796,29746,Administrador
25797,14419,Recepcionista
25798,25687,Recepcionista
25799,41716,Administrador
25800,19198,Recepcionista
25801,78416,Administrador
25802,13716,Administrador
25803,47251,Enfermero
25804,6643,Administrador
25805,69409,Recepcionista
25806,45674,Recepcionista
25807,52577,Enfermero
25808,33319,Recepcionista
25809,48231,Enfermero
25810,14104,Enfermero
25811,90593,Enfermero
25812,37626,Recepcionista
25813,21559,Administrador
25814,97043,Enfermero
25815,83278,Enfermero
25816,42792,Administrador
25817,14807,Enfermero
25818,96448,Recepcionista
25819,43651,Recepcionista
25820,82862,Recepcionista
25821,9737,Administrador
25822,61647,Recepcionista
25823,12119,Enfermero
25824,98772,Recepcionista
25825,42768,Enfermero
25826,32882,Enfermero
25827,54977,Enfermero
25828,74002,Administrador
25829,97403,Recepcionista
25830,94630,Recepcionista
25831,79687,Recepcionista
25832,2824,Recepcionista
25833,23604,Recepcionista
25834,74686,Administrador
25835,26217,Enfermero
25836,97726,Recepcionista
25837,81676,Enfermero
25838,93714,Enfermero
25839,80818,Recepcionista
25840,64157,Recepcionista
25841,54029,Administrador
25842,95396,Administrador
25843,75743,Recepcionista
25844,52527,Administrador
25845,59955,Recepcionista
25846,35536,Enfermero
25847,25588,Recepcionista
25848,90611,Recepcionista
25849,1082,Enfermero
25850,46071,Recepcionista
25851,93509,Enfermero
25852,49773,Enfermero
25853,57396,Recepcionista
25854,80926,Recepcionista
25855,95544,Administrador
25856,60527,Enfermero
25857,96240,Administrador
25858,35097,Administrador
25859,45207,Administrador
25860,26981,Administrador
25861,94798,Administrador
25862,5254,Recepcionista
25863,60768,Recepcionista
25864,33700,Enfermero
25865,62658,Enfermero
25866,32046,Administrador
25867,85464,Enfermero
25868,79043,Administrador
25869,32628,Administrador
25870,77131,Enfermero
25871,64249,Enfermero
25872,39724,Administrador
25873,69894,Recepcionista
25874,66127,Administrador
25875,66957,Enfermero
25876,28936,Administrador
25877,32808,Administrador
25878,51830,Enfermero
25879,44508,Enfermero
25880,21424,Enfermero
25881,30704,Administrador
25882,64324,Administrador
25883,72752,Administrador
25884,17837,Administrador
25885,47306,Enfermero
25886,21520,Administrador
25887,21256,Enfermero
25888,99480,Enfermero
25889,88531,Enfermero
25890,34017,Administrador
25891,8171,Recepcionista
25892,3666,Administrador
25893,42364,Enfermero
25894,95207,Enfermero
25895,32871,Administrador
25896,78866,Recepcionista
25897,25383,Administrador
25898,72371,Recepcionista
25899,66927,Recepcionista
25900,29551,Recepcionista
25901,15032,Enfermero
25902,94496,Recepcionista
25903,96751,Administrador
25904,10650,Administrador
25905,9914,Administrador
25906,31069,Recepcionista
25907,93348,Recepcionista
25908,35807,Recepcionista
25909,20303,Administrador
25910,67342,Recepcionista
25911,26994,Recepcionista
25912,4035,Administrador
25913,40841,Recepcionista
25914,48401,Recepcionista
25915,29839,Administrador
25916,53905,Recepcionista
25917,97737,Enfermero
25918,31525,Enfermero
25919,11258,Enfermero
25920,9872,Enfermero
25921,1999,Enfermero
